level,SP,MaxSPClass0,MaxSPClass1,MaxSPClass2
4871,11798,0,0,0
4872,11800,0,0,0
4873,11802,0,0,0
4874,11804,0,0,0
4875,11806,0,0,0
4876,11808,0,0,0
4877,11810,0,0,0
4878,11812,0,0,0
4879,11814,0,0,0
4880,11816,0,0,0
4881,11818,0,0,0
4882,11820,0,0,0
4883,11822,0,0,0
4884,11824,0,0,0
4885,11826,0,0,0
4886,11828,0,0,0
4887,11830,0,0,0
4888,11832,0,0,0
4889,11834,0,0,0
4890,11836,0,0,0
4891,11838,0,0,0
4892,11840,0,0,0
4893,11842,0,0,0
4894,11844,0,0,0
4895,11846,0,0,0
4896,11848,0,0,0
4897,11850,0,0,0
4898,11852,0,0,0
4899,11854,0,0,0
4900,11856,0,0,0
4901,11856,0,0,0
4902,11859,0,0,0
4903,11862,0,0,0
4904,11865,0,0,0
4905,11868,0,0,0
4906,11871,0,0,0
4907,11874,0,0,0
4908,11877,0,0,0
4909,11880,0,0,0
4910,11883,0,0,0
4911,11886,0,0,0
4912,11889,0,0,0
4913,11892,0,0,0
4914,11895,0,0,0
4915,11898,0,0,0
4916,11901,0,0,0
4917,11904,0,0,0
4918,11907,0,0,0
4919,11910,0,0,0
4920,11913,0,0,0
4921,11916,0,0,0
4922,11919,0,0,0
4923,11922,0,0,0
4924,11925,0,0,0
4925,11928,0,0,0
4926,11931,0,0,0
4927,11934,0,0,0
4928,11937,0,0,0
4929,11940,0,0,0
4930,11943,0,0,0
4931,11946,0,0,0
4932,11949,0,0,0
4933,11952,0,0,0
4934,11955,0,0,0
4935,11958,0,0,0
4936,11961,0,0,0
4937,11964,0,0,0
4938,11967,0,0,0
4939,11970,0,0,0
4940,11973,0,0,0
4941,11976,0,0,0
4942,11979,0,0,0
4943,11982,0,0,0
4944,11985,0,0,0
4945,11988,0,0,0
4946,11991,0,0,0
4947,11994,0,0,0
4948,11997,0,0,0
4949,12000,0,0,0
4950,12003,0,0,0
4951,12005,0,0,0
4952,12007,0,0,0
4953,12009,0,0,0
4954,12011,0,0,0
4955,12013,0,0,0
4956,12015,0,0,0
4957,12017,0,0,0
4958,12019,0,0,0
4959,12021,0,0,0
4960,12023,0,0,0
4961,12025,0,0,0
4962,12027,0,0,0
4963,12029,0,0,0
4964,12031,0,0,0
4965,12033,0,0,0
4966,12035,0,0,0
4967,12037,0,0,0
4968,12039,0,0,0
4969,12041,0,0,0
4970,12043,0,0,0
4971,12045,0,0,0
4972,12047,0,0,0
4973,12049,0,0,0
4974,12051,0,0,0
4975,12053,0,0,0
4976,12055,0,0,0
4977,12057,0,0,0
4978,12059,0,0,0
4979,12061,0,0,0
4980,12063,0,0,0
4981,12065,0,0,0
4982,12067,0,0,0
4983,12069,0,0,0
4984,12071,0,0,0
4985,12073,0,0,0
4986,12075,0,0,0
4987,12077,0,0,0
4988,12079,0,0,0
4989,12081,0,0,0
4990,12083,0,0,0
4991,12085,0,0,0
4992,12087,0,0,0
4993,12089,0,0,0
4994,12091,0,0,0
4995,12093,0,0,0
4996,12095,0,0,0
4997,12097,0,0,0
4998,12099,0,0,0
4999,12101,0,0,0
5000,12103,0,0,0
5001,12103,0,0,0
5002,12106,0,0,0
5003,12109,0,0,0
5004,12112,0,0,0
5005,12115,0,0,0
5006,12118,0,0,0
5007,12121,0,0,0
5008,12124,0,0,0
5009,12127,0,0,0
5010,12130,0,0,0
5011,12133,0,0,0
5012,12136,0,0,0
5013,12139,0,0,0
5014,12142,0,0,0
5015,12145,0,0,0
5016,12148,0,0,0
5017,12151,0,0,0
5018,12154,0,0,0
5019,12157,0,0,0
5020,12160,0,0,0
5021,12163,0,0,0
5022,12166,0,0,0
5023,12169,0,0,0
5024,12172,0,0,0
5025,12175,0,0,0
5026,12178,0,0,0
5027,12181,0,0,0
5028,12184,0,0,0
5029,12187,0,0,0
5030,12190,0,0,0
5031,12193,0,0,0
5032,12196,0,0,0
5033,12199,0,0,0
5034,12202,0,0,0
5035,12205,0,0,0
5036,12208,0,0,0
5037,12211,0,0,0
5038,12214,0,0,0
5039,12217,0,0,0
5040,12220,0,0,0
5041,12223,0,0,0
5042,12226,0,0,0
5043,12229,0,0,0
5044,12232,0,0,0
5045,12235,0,0,0
5046,12238,0,0,0
5047,12241,0,0,0
5048,12244,0,0,0
5049,12247,0,0,0
5050,12250,0,0,0
5051,12252,0,0,0
5052,12254,0,0,0
5053,12256,0,0,0
5054,12258,0,0,0
5055,12260,0,0,0
5056,12262,0,0,0
5057,12264,0,0,0
5058,12266,0,0,0
5059,12268,0,0,0
5060,12270,0,0,0
5061,12272,0,0,0
5062,12274,0,0,0
5063,12276,0,0,0
5064,12278,0,0,0
5065,12280,0,0,0
5066,12282,0,0,0
5067,12284,0,0,0
5068,12286,0,0,0
5069,12288,0,0,0
5070,12290,0,0,0
5071,12292,0,0,0
5072,12294,0,0,0
5073,12296,0,0,0
5074,12298,0,0,0
5075,12300,0,0,0
5076,12302,0,0,0
5077,12304,0,0,0
5078,12306,0,0,0
5079,12308,0,0,0
5080,12310,0,0,0
5081,12312,0,0,0
5082,12314,0,0,0
5083,12316,0,0,0
5084,12318,0,0,0
5085,12320,0,0,0
5086,12322,0,0,0
5087,12324,0,0,0
5088,12326,0,0,0
5089,12328,0,0,0
5090,12330,0,0,0
5091,12332,0,0,0
5092,12334,0,0,0
5093,12336,0,0,0
5094,12338,0,0,0
5095,12340,0,0,0
5096,12342,0,0,0
5097,12344,0,0,0
5098,12346,0,0,0
5099,12348,0,0,0
5100,12350,0,0,0
5101,12350,0,0,0
5102,12353,0,0,0
5103,12356,0,0,0
5104,12359,0,0,0
5105,12362,0,0,0
5106,12365,0,0,0
5107,12368,0,0,0
5108,12371,0,0,0
5109,12374,0,0,0
5110,12377,0,0,0
5111,12380,0,0,0
5112,12383,0,0,0
5113,12386,0,0,0
5114,12389,0,0,0
5115,12392,0,0,0
5116,12395,0,0,0
5117,12398,0,0,0
5118,12401,0,0,0
5119,12404,0,0,0
5120,12407,0,0,0
5121,12410,0,0,0
5122,12413,0,0,0
5123,12416,0,0,0
5124,12419,0,0,0
5125,12422,0,0,0
5126,12425,0,0,0
5127,12428,0,0,0
5128,12431,0,0,0
5129,12434,0,0,0
5130,12437,0,0,0
5131,12440,0,0,0
5132,12443,0,0,0
5133,12446,0,0,0
5134,12449,0,0,0
5135,12452,0,0,0
5136,12455,0,0,0
5137,12458,0,0,0
5138,12461,0,0,0
5139,12464,0,0,0
5140,12467,0,0,0
5141,12470,0,0,0
5142,12473,0,0,0
5143,12476,0,0,0
5144,12479,0,0,0
5145,12482,0,0,0
5146,12485,0,0,0
5147,12488,0,0,0
5148,12491,0,0,0
5149,12494,0,0,0
5150,12497,0,0,0
5151,12499,0,0,0
5152,12501,0,0,0
5153,12503,0,0,0
5154,12505,0,0,0
5155,12507,0,0,0
5156,12509,0,0,0
5157,12511,0,0,0
5158,12513,0,0,0
5159,12515,0,0,0
5160,12517,0,0,0
5161,12519,0,0,0
5162,12521,0,0,0
5163,12523,0,0,0
5164,12525,0,0,0
5165,12527,0,0,0
5166,12529,0,0,0
5167,12531,0,0,0
5168,12533,0,0,0
5169,12535,0,0,0
5170,12537,0,0,0
5171,12539,0,0,0
5172,12541,0,0,0
5173,12543,0,0,0
5174,12545,0,0,0
5175,12547,0,0,0
5176,12549,0,0,0
5177,12551,0,0,0
5178,12553,0,0,0
5179,12555,0,0,0
5180,12557,0,0,0
5181,12559,0,0,0
5182,12561,0,0,0
5183,12563,0,0,0
5184,12565,0,0,0
5185,12567,0,0,0
5186,12569,0,0,0
5187,12571,0,0,0
5188,12573,0,0,0
5189,12575,0,0,0
5190,12577,0,0,0
5191,12579,0,0,0
5192,12581,0,0,0
5193,12583,0,0,0
5194,12585,0,0,0
5195,12587,0,0,0
5196,12589,0,0,0
5197,12591,0,0,0
5198,12593,0,0,0
5199,12595,0,0,0
5200,12597,0,0,0
5201,12597,0,0,0
5202,12600,0,0,0
5203,12603,0,0,0
5204,12606,0,0,0
5205,12609,0,0,0
5206,12612,0,0,0
5207,12615,0,0,0
5208,12618,0,0,0
5209,12621,0,0,0
5210,12624,0,0,0
5211,12627,0,0,0
5212,12630,0,0,0
5213,12633,0,0,0
5214,12636,0,0,0
5215,12639,0,0,0
5216,12642,0,0,0
5217,12645,0,0,0
5218,12648,0,0,0
5219,12651,0,0,0
5220,12654,0,0,0
5221,12657,0,0,0
5222,12660,0,0,0
5223,12663,0,0,0
5224,12666,0,0,0
5225,12669,0,0,0
5226,12672,0,0,0
5227,12675,0,0,0
5228,12678,0,0,0
5229,12681,0,0,0
5230,12684,0,0,0
5231,12687,0,0,0
5232,12690,0,0,0
5233,12693,0,0,0
5234,12696,0,0,0
5235,12699,0,0,0
5236,12702,0,0,0
5237,12705,0,0,0
5238,12708,0,0,0
5239,12711,0,0,0
5240,12714,0,0,0
5241,12717,0,0,0
5242,12720,0,0,0
5243,12723,0,0,0
5244,12726,0,0,0
5245,12729,0,0,0
5246,12732,0,0,0
5247,12735,0,0,0
5248,12738,0,0,0
5249,12741,0,0,0
5250,12744,0,0,0
5251,12746,0,0,0
5252,12748,0,0,0
5253,12750,0,0,0
5254,12752,0,0,0
5255,12754,0,0,0
5256,12756,0,0,0
5257,12758,0,0,0
5258,12760,0,0,0
5259,12762,0,0,0
5260,12764,0,0,0
5261,12766,0,0,0
5262,12768,0,0,0
5263,12770,0,0,0
5264,12772,0,0,0
5265,12774,0,0,0
5266,12776,0,0,0
5267,12778,0,0,0
5268,12780,0,0,0
5269,12782,0,0,0
5270,12784,0,0,0
5271,12786,0,0,0
5272,12788,0,0,0
5273,12790,0,0,0
5274,12792,0,0,0
5275,12794,0,0,0
5276,12796,0,0,0
5277,12798,0,0,0
5278,12800,0,0,0
5279,12802,0,0,0
5280,12804,0,0,0
5281,12806,0,0,0
5282,12808,0,0,0
5283,12810,0,0,0
5284,12812,0,0,0
5285,12814,0,0,0
5286,12816,0,0,0
5287,12818,0,0,0
5288,12820,0,0,0
5289,12822,0,0,0
5290,12824,0,0,0
5291,12826,0,0,0
5292,12828,0,0,0
5293,12830,0,0,0
5294,12832,0,0,0
5295,12834,0,0,0
5296,12836,0,0,0
5297,12838,0,0,0
5298,12840,0,0,0
5299,12842,0,0,0
5300,12844,0,0,0
5301,12844,0,0,0
5302,12847,0,0,0
5303,12850,0,0,0
5304,12853,0,0,0
5305,12856,0,0,0
5306,12859,0,0,0
5307,12862,0,0,0
5308,12865,0,0,0
5309,12868,0,0,0
5310,12871,0,0,0
5311,12874,0,0,0
5312,12877,0,0,0
5313,12880,0,0,0
5314,12883,0,0,0
5315,12886,0,0,0
5316,12889,0,0,0
5317,12892,0,0,0
5318,12895,0,0,0
5319,12898,0,0,0
5320,12901,0,0,0
5321,12904,0,0,0
5322,12907,0,0,0
5323,12910,0,0,0
5324,12913,0,0,0
5325,12916,0,0,0
5326,12919,0,0,0
5327,12922,0,0,0
5328,12925,0,0,0
5329,12928,0,0,0
5330,12931,0,0,0
5331,12934,0,0,0
5332,12937,0,0,0
5333,12940,0,0,0
5334,12943,0,0,0
5335,12946,0,0,0
5336,12949,0,0,0
5337,12952,0,0,0
5338,12955,0,0,0
5339,12958,0,0,0
5340,12961,0,0,0
5341,12964,0,0,0
5342,12967,0,0,0
5343,12970,0,0,0
5344,12973,0,0,0
5345,12976,0,0,0
5346,12979,0,0,0
5347,12982,0,0,0
5348,12985,0,0,0
5349,12988,0,0,0
5350,12991,0,0,0
5351,12993,0,0,0
5352,12995,0,0,0
5353,12997,0,0,0
5354,12999,0,0,0
5355,13001,0,0,0
5356,13003,0,0,0
5357,13005,0,0,0
5358,13007,0,0,0
5359,13009,0,0,0
5360,13011,0,0,0
5361,13013,0,0,0
5362,13015,0,0,0
5363,13017,0,0,0
5364,13019,0,0,0
5365,13021,0,0,0
5366,13023,0,0,0
5367,13025,0,0,0
5368,13027,0,0,0
5369,13029,0,0,0
5370,13031,0,0,0
5371,13033,0,0,0
5372,13035,0,0,0
5373,13037,0,0,0
5374,13039,0,0,0
5375,13041,0,0,0
5376,13043,0,0,0
5377,13045,0,0,0
5378,13047,0,0,0
5379,13049,0,0,0
5380,13051,0,0,0
5381,13053,0,0,0
5382,13055,0,0,0
5383,13057,0,0,0
5384,13059,0,0,0
5385,13061,0,0,0
5386,13063,0,0,0
5387,13065,0,0,0
5388,13067,0,0,0
5389,13069,0,0,0
5390,13071,0,0,0
5391,13073,0,0,0
5392,13075,0,0,0
5393,13077,0,0,0
5394,13079,0,0,0
5395,13081,0,0,0
5396,13083,0,0,0
5397,13085,0,0,0
5398,13087,0,0,0
5399,13089,0,0,0
5400,13091,0,0,0
5401,13091,0,0,0
5402,13094,0,0,0
5403,13097,0,0,0
5404,13100,0,0,0
5405,13103,0,0,0
5406,13106,0,0,0
5407,13109,0,0,0
5408,13112,0,0,0
5409,13115,0,0,0
5410,13118,0,0,0
5411,13121,0,0,0
5412,13124,0,0,0
5413,13127,0,0,0
5414,13130,0,0,0
5415,13133,0,0,0
5416,13136,0,0,0
5417,13139,0,0,0
5418,13142,0,0,0
5419,13145,0,0,0
5420,13148,0,0,0
5421,13151,0,0,0
5422,13154,0,0,0
5423,13157,0,0,0
5424,13160,0,0,0
5425,13163,0,0,0
5426,13166,0,0,0
5427,13169,0,0,0
5428,13172,0,0,0
5429,13175,0,0,0
5430,13178,0,0,0
5431,13181,0,0,0
5432,13184,0,0,0
5433,13187,0,0,0
5434,13190,0,0,0
5435,13193,0,0,0
5436,13196,0,0,0
5437,13199,0,0,0
5438,13202,0,0,0
5439,13205,0,0,0
5440,13208,0,0,0
5441,13211,0,0,0
5442,13214,0,0,0
5443,13217,0,0,0
5444,13220,0,0,0
5445,13223,0,0,0
5446,13226,0,0,0
5447,13229,0,0,0
5448,13232,0,0,0
5449,13235,0,0,0
5450,13238,0,0,0
5451,13240,0,0,0
5452,13242,0,0,0
5453,13244,0,0,0
5454,13246,0,0,0
5455,13248,0,0,0
5456,13250,0,0,0
5457,13252,0,0,0
5458,13254,0,0,0
5459,13256,0,0,0
5460,13258,0,0,0
5461,13260,0,0,0
5462,13262,0,0,0
5463,13264,0,0,0
5464,13266,0,0,0
5465,13268,0,0,0
5466,13270,0,0,0
5467,13272,0,0,0
5468,13274,0,0,0
5469,13276,0,0,0
5470,13278,0,0,0
5471,13280,0,0,0
5472,13282,0,0,0
5473,13284,0,0,0
5474,13286,0,0,0
5475,13288,0,0,0
5476,13290,0,0,0
5477,13292,0,0,0
5478,13294,0,0,0
5479,13296,0,0,0
5480,13298,0,0,0
5481,13300,0,0,0
5482,13302,0,0,0
5483,13304,0,0,0
5484,13306,0,0,0
5485,13308,0,0,0
5486,13310,0,0,0
5487,13312,0,0,0
5488,13314,0,0,0
5489,13316,0,0,0
5490,13318,0,0,0
5491,13320,0,0,0
5492,13322,0,0,0
5493,13324,0,0,0
5494,13326,0,0,0
5495,13328,0,0,0
5496,13330,0,0,0
5497,13332,0,0,0
5498,13334,0,0,0
5499,13336,0,0,0
5500,13338,0,0,0
5501,13338,0,0,0
5502,13341,0,0,0
5503,13344,0,0,0
5504,13347,0,0,0
5505,13350,0,0,0
5506,13353,0,0,0
5507,13356,0,0,0
5508,13359,0,0,0
5509,13362,0,0,0
5510,13365,0,0,0
5511,13368,0,0,0
5512,13371,0,0,0
5513,13374,0,0,0
5514,13377,0,0,0
5515,13380,0,0,0
5516,13383,0,0,0
5517,13386,0,0,0
5518,13389,0,0,0
5519,13392,0,0,0
5520,13395,0,0,0
5521,13398,0,0,0
5522,13401,0,0,0
5523,13404,0,0,0
5524,13407,0,0,0
5525,13410,0,0,0
5526,13413,0,0,0
5527,13416,0,0,0
5528,13419,0,0,0
5529,13422,0,0,0
5530,13425,0,0,0
5531,13428,0,0,0
5532,13431,0,0,0
5533,13434,0,0,0
5534,13437,0,0,0
5535,13440,0,0,0
5536,13443,0,0,0
5537,13446,0,0,0
5538,13449,0,0,0
5539,13452,0,0,0
5540,13455,0,0,0
5541,13458,0,0,0
5542,13461,0,0,0
5543,13464,0,0,0
5544,13467,0,0,0
5545,13470,0,0,0
5546,13473,0,0,0
5547,13476,0,0,0
5548,13479,0,0,0
5549,13482,0,0,0
5550,13485,0,0,0
5551,13487,0,0,0
5552,13489,0,0,0
5553,13491,0,0,0
5554,13493,0,0,0
5555,13495,0,0,0
5556,13497,0,0,0
5557,13499,0,0,0
5558,13501,0,0,0
5559,13503,0,0,0
5560,13505,0,0,0
5561,13507,0,0,0
5562,13509,0,0,0
5563,13511,0,0,0
5564,13513,0,0,0
5565,13515,0,0,0
5566,13517,0,0,0
5567,13519,0,0,0
5568,13521,0,0,0
5569,13523,0,0,0
5570,13525,0,0,0
5571,13527,0,0,0
5572,13529,0,0,0
5573,13531,0,0,0
5574,13533,0,0,0
5575,13535,0,0,0
5576,13537,0,0,0
5577,13539,0,0,0
5578,13541,0,0,0
5579,13543,0,0,0
5580,13545,0,0,0
5581,13547,0,0,0
5582,13549,0,0,0
5583,13551,0,0,0
5584,13553,0,0,0
5585,13555,0,0,0
5586,13557,0,0,0
5587,13559,0,0,0
5588,13561,0,0,0
5589,13563,0,0,0
5590,13565,0,0,0
5591,13567,0,0,0
5592,13569,0,0,0
5593,13571,0,0,0
5594,13573,0,0,0
5595,13575,0,0,0
5596,13577,0,0,0
5597,13579,0,0,0
5598,13581,0,0,0
5599,13583,0,0,0
5600,13585,0,0,0
5601,13585,0,0,0
5602,13588,0,0,0
5603,13591,0,0,0
5604,13594,0,0,0
5605,13597,0,0,0
5606,13600,0,0,0
5607,13603,0,0,0
5608,13606,0,0,0
5609,13609,0,0,0
5610,13612,0,0,0
5611,13615,0,0,0
5612,13618,0,0,0
5613,13621,0,0,0
5614,13624,0,0,0
5615,13627,0,0,0
5616,13630,0,0,0
5617,13633,0,0,0
5618,13636,0,0,0
5619,13639,0,0,0
5620,13642,0,0,0
5621,13645,0,0,0
5622,13648,0,0,0
5623,13651,0,0,0
5624,13654,0,0,0
5625,13657,0,0,0
5626,13660,0,0,0
5627,13663,0,0,0
5628,13666,0,0,0
5629,13669,0,0,0
5630,13672,0,0,0
5631,13675,0,0,0
5632,13678,0,0,0
5633,13681,0,0,0
5634,13684,0,0,0
5635,13687,0,0,0
5636,13690,0,0,0
5637,13693,0,0,0
5638,13696,0,0,0
5639,13699,0,0,0
5640,13702,0,0,0
5641,13705,0,0,0
5642,13708,0,0,0
5643,13711,0,0,0
5644,13714,0,0,0
5645,13717,0,0,0
5646,13720,0,0,0
5647,13723,0,0,0
5648,13726,0,0,0
5649,13729,0,0,0
5650,13732,0,0,0
5651,13734,0,0,0
5652,13736,0,0,0
5653,13738,0,0,0
5654,13740,0,0,0
5655,13742,0,0,0
5656,13744,0,0,0
5657,13746,0,0,0
5658,13748,0,0,0
5659,13750,0,0,0
5660,13752,0,0,0
5661,13754,0,0,0
5662,13756,0,0,0
5663,13758,0,0,0
5664,13760,0,0,0
5665,13762,0,0,0
5666,13764,0,0,0
5667,13766,0,0,0
5668,13768,0,0,0
5669,13770,0,0,0
5670,13772,0,0,0
5671,13774,0,0,0
5672,13776,0,0,0
5673,13778,0,0,0
5674,13780,0,0,0
5675,13782,0,0,0
5676,13784,0,0,0
5677,13786,0,0,0
5678,13788,0,0,0
5679,13790,0,0,0
5680,13792,0,0,0
5681,13794,0,0,0
5682,13796,0,0,0
5683,13798,0,0,0
5684,13800,0,0,0
5685,13802,0,0,0
5686,13804,0,0,0
5687,13806,0,0,0
5688,13808,0,0,0
5689,13810,0,0,0
5690,13812,0,0,0
5691,13814,0,0,0
5692,13816,0,0,0
5693,13818,0,0,0
5694,13820,0,0,0
5695,13822,0,0,0
5696,13824,0,0,0
5697,13826,0,0,0
5698,13828,0,0,0
5699,13830,0,0,0
5700,13832,0,0,0
5701,13832,0,0,0
5702,13835,0,0,0
5703,13838,0,0,0
5704,13841,0,0,0
5705,13844,0,0,0
5706,13847,0,0,0
5707,13850,0,0,0
5708,13853,0,0,0
5709,13856,0,0,0
5710,13859,0,0,0
5711,13862,0,0,0
5712,13865,0,0,0
5713,13868,0,0,0
5714,13871,0,0,0
5715,13874,0,0,0
5716,13877,0,0,0
5717,13880,0,0,0
5718,13883,0,0,0
5719,13886,0,0,0
5720,13889,0,0,0
5721,13892,0,0,0
5722,13895,0,0,0
5723,13898,0,0,0
5724,13901,0,0,0
5725,13904,0,0,0
5726,13907,0,0,0
5727,13910,0,0,0
5728,13913,0,0,0
5729,13916,0,0,0
5730,13919,0,0,0
5731,13922,0,0,0
5732,13925,0,0,0
5733,13928,0,0,0
5734,13931,0,0,0
5735,13934,0,0,0
5736,13937,0,0,0
5737,13940,0,0,0
5738,13943,0,0,0
5739,13946,0,0,0
5740,13949,0,0,0
5741,13952,0,0,0
5742,13955,0,0,0
5743,13958,0,0,0
5744,13961,0,0,0
5745,13964,0,0,0
5746,13967,0,0,0
5747,13970,0,0,0
5748,13973,0,0,0
5749,13976,0,0,0
5750,13979,0,0,0
5751,13981,0,0,0
5752,13983,0,0,0
5753,13985,0,0,0
5754,13987,0,0,0
5755,13989,0,0,0
5756,13991,0,0,0
5757,13993,0,0,0
5758,13995,0,0,0
5759,13997,0,0,0
5760,13999,0,0,0
5761,14001,0,0,0
5762,14003,0,0,0
5763,14005,0,0,0
5764,14007,0,0,0
5765,14009,0,0,0
5766,14011,0,0,0
5767,14013,0,0,0
5768,14015,0,0,0
5769,14017,0,0,0
5770,14019,0,0,0
5771,14021,0,0,0
5772,14023,0,0,0
5773,14025,0,0,0
5774,14027,0,0,0
5775,14029,0,0,0
5776,14031,0,0,0
5777,14033,0,0,0
5778,14035,0,0,0
5779,14037,0,0,0
5780,14039,0,0,0
5781,14041,0,0,0
5782,14043,0,0,0
5783,14045,0,0,0
5784,14047,0,0,0
5785,14049,0,0,0
5786,14051,0,0,0
5787,14053,0,0,0
5788,14055,0,0,0
5789,14057,0,0,0
5790,14059,0,0,0
5791,14061,0,0,0
5792,14063,0,0,0
5793,14065,0,0,0
5794,14067,0,0,0
5795,14069,0,0,0
5796,14071,0,0,0
5797,14073,0,0,0
5798,14075,0,0,0
5799,14077,0,0,0
5800,14079,0,0,0
5801,14079,0,0,0
5802,14082,0,0,0
5803,14085,0,0,0
5804,14088,0,0,0
5805,14091,0,0,0
5806,14094,0,0,0
5807,14097,0,0,0
5808,14100,0,0,0
5809,14103,0,0,0
5810,14106,0,0,0
5811,14109,0,0,0
5812,14112,0,0,0
5813,14115,0,0,0
5814,14118,0,0,0
5815,14121,0,0,0
5816,14124,0,0,0
5817,14127,0,0,0
5818,14130,0,0,0
5819,14133,0,0,0
5820,14136,0,0,0
5821,14139,0,0,0
5822,14142,0,0,0
5823,14145,0,0,0
5824,14148,0,0,0
5825,14151,0,0,0
5826,14154,0,0,0
5827,14157,0,0,0
5828,14160,0,0,0
5829,14163,0,0,0
5830,14166,0,0,0
5831,14169,0,0,0
5832,14172,0,0,0
5833,14175,0,0,0
5834,14178,0,0,0
5835,14181,0,0,0
5836,14184,0,0,0
5837,14187,0,0,0
5838,14190,0,0,0
5839,14193,0,0,0
5840,14196,0,0,0
5841,14199,0,0,0
5842,14202,0,0,0
5843,14205,0,0,0
5844,14208,0,0,0
5845,14211,0,0,0
5846,14214,0,0,0
5847,14217,0,0,0
5848,14220,0,0,0
5849,14223,0,0,0
5850,14226,0,0,0
5851,14228,0,0,0
5852,14230,0,0,0
5853,14232,0,0,0
5854,14234,0,0,0
5855,14236,0,0,0
5856,14238,0,0,0
5857,14240,0,0,0
5858,14242,0,0,0
5859,14244,0,0,0
5860,14246,0,0,0
5861,14248,0,0,0
5862,14250,0,0,0
5863,14252,0,0,0
5864,14254,0,0,0
5865,14256,0,0,0
5866,14258,0,0,0
5867,14260,0,0,0
5868,14262,0,0,0
5869,14264,0,0,0
5870,14266,0,0,0
5871,14268,0,0,0
5872,14270,0,0,0
5873,14272,0,0,0
5874,14274,0,0,0
5875,14276,0,0,0
5876,14278,0,0,0
5877,14280,0,0,0
5878,14282,0,0,0
5879,14284,0,0,0
5880,14286,0,0,0
5881,14288,0,0,0
5882,14290,0,0,0
5883,14292,0,0,0
5884,14294,0,0,0
5885,14296,0,0,0
5886,14298,0,0,0
5887,14300,0,0,0
5888,14302,0,0,0
5889,14304,0,0,0
5890,14306,0,0,0
5891,14308,0,0,0
5892,14310,0,0,0
5893,14312,0,0,0
5894,14314,0,0,0
5895,14316,0,0,0
5896,14318,0,0,0
5897,14320,0,0,0
5898,14322,0,0,0
5899,14324,0,0,0
5900,14326,0,0,0
6101,14326,0,0,0
6102,14329,0,0,0
6103,14332,0,0,0
6104,14335,0,0,0
6105,14338,0,0,0
6106,14341,0,0,0
6107,14344,0,0,0
6108,14347,0,0,0
6109,14350,0,0,0
6110,14353,0,0,0
6111,14356,0,0,0
6112,14359,0,0,0
6113,14362,0,0,0
6114,14365,0,0,0
6115,14368,0,0,0
6116,14371,0,0,0
6117,14374,0,0,0
6118,14377,0,0,0
6119,14380,0,0,0
6120,14383,0,0,0
6121,14386,0,0,0
6122,14389,0,0,0
6123,14392,0,0,0
6124,14395,0,0,0
6125,14398,0,0,0
6126,14401,0,0,0
6127,14404,0,0,0
6128,14407,0,0,0
6129,14410,0,0,0
6130,14413,0,0,0
6131,14416,0,0,0
6132,14419,0,0,0
6133,14422,0,0,0
6134,14425,0,0,0
6135,14428,0,0,0
6136,14431,0,0,0
6137,14434,0,0,0
6138,14437,0,0,0
6139,14440,0,0,0
6140,14443,0,0,0
6141,14446,0,0,0
6142,14449,0,0,0
6143,14452,0,0,0
6144,14455,0,0,0
6145,14458,0,0,0
6146,14461,0,0,0
6147,14464,0,0,0
6148,14467,0,0,0
6149,14470,0,0,0
6150,14473,0,0,0
6151,14475,0,0,0
6152,14477,0,0,0
6153,14479,0,0,0
6154,14481,0,0,0
6155,14483,0,0,0
6156,14485,0,0,0
6157,14487,0,0,0
6158,14489,0,0,0
6159,14491,0,0,0
6160,14493,0,0,0
6161,14495,0,0,0
6162,14497,0,0,0
6163,14499,0,0,0
6164,14501,0,0,0
6165,14503,0,0,0
6166,14505,0,0,0
6167,14507,0,0,0
6168,14509,0,0,0
6169,14511,0,0,0
6170,14513,0,0,0
6171,14515,0,0,0
6172,14517,0,0,0
6173,14519,0,0,0
6174,14521,0,0,0
6175,14523,0,0,0
6176,14525,0,0,0
6177,14527,0,0,0
6178,14529,0,0,0
6179,14531,0,0,0
6180,14533,0,0,0
6181,14535,0,0,0
6182,14537,0,0,0
6183,14539,0,0,0
6184,14541,0,0,0
6185,14543,0,0,0
6186,14545,0,0,0
6187,14547,0,0,0
6188,14549,0,0,0
6189,14551,0,0,0
6190,14553,0,0,0
6191,14555,0,0,0
6192,14557,0,0,0
6193,14559,0,0,0
6194,14561,0,0,0
6195,14563,0,0,0
6196,14565,0,0,0
6197,14567,0,0,0
6198,14569,0,0,0
6199,14571,0,0,0
6200,14573,0,0,0
6201,14573,0,0,0
6202,14576,0,0,0
6203,14579,0,0,0
6204,14582,0,0,0
6205,14585,0,0,0
6206,14588,0,0,0
6207,14591,0,0,0
6208,14594,0,0,0
6209,14597,0,0,0
6210,14600,0,0,0
6211,14603,0,0,0
6212,14606,0,0,0
6213,14609,0,0,0
6214,14612,0,0,0
6215,14615,0,0,0
6216,14618,0,0,0
6217,14621,0,0,0
6218,14624,0,0,0
6219,14627,0,0,0
6220,14630,0,0,0
6221,14633,0,0,0
6222,14636,0,0,0
6223,14639,0,0,0
6224,14642,0,0,0
6225,14645,0,0,0
6226,14648,0,0,0
6227,14651,0,0,0
6228,14654,0,0,0
6229,14657,0,0,0
6230,14660,0,0,0
6231,14663,0,0,0
6232,14666,0,0,0
6233,14669,0,0,0
6234,14672,0,0,0
